unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12575742,JE486649,2021-12-18 05:00:00.000000 UTC,0000X E RANDOLPH ST,0810,THEFT,OVER $500,ATHLETIC CLUB,false,false,111,1,42,32,06,1176904.0,1901295.0,2021,2021-12-25 03:45:49.000000 UTC,41.884497529,-87.625838595,"(41.884497529, -87.625838595)"
6246102,HP334111,2008-05-13 11:30:00.000000 UTC,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1173053.0,1899838.0,2008,2018-02-28 03:56:25.000000 UTC,41.88058568,-87.640023065,"(41.88058568, -87.640023065)"
6374586,HP461554,2008-07-18 10:00:00.000000 UTC,007XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1171693.0,1898875.0,2008,2018-02-10 03:50:01.000000 UTC,41.877973183,-87.645045179,"(41.877973183, -87.645045179)"
6261804,HP348737,2008-05-21 06:30:00.000000 UTC,001XX N FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,06,1174318.0,1900863.0,2008,2018-02-28 03:56:25.000000 UTC,41.883370206,-87.635347534,"(41.883370206, -87.635347534)"
11575665,JC127602,2019-01-23 09:52:00.000000 UTC,001XX N STATE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,111,1,42,32,06,1176331.0,1901641.0,2019,2019-01-30 04:14:07.000000 UTC,41.885459916,-87.627932259,"(41.885459916, -87.627932259)"
7139195,HR548638,2009-09-21 10:15:00.000000 UTC,001XX N CLINTON ST,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,28,06,1172712.0,1900894.0,2009,2018-02-28 03:56:25.000000 UTC,41.883490965,-87.641243905,"(41.883490965, -87.641243905)"
10235423,HY423076,2015-09-14 03:10:00.000000 UTC,0000X W RANDOLPH ST,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,42,32,06,1176157.0,1901285.0,2015,2018-02-10 03:50:01.000000 UTC,41.884486956,-87.628581948,"(41.884486956, -87.628581948)"
10874950,JA183220,2017-03-11 05:00:00.000000 UTC,001XX N STATE ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,42,32,06,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
11003723,JA331994,2017-07-02 08:45:00.000000 UTC,003XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,32,06,1177246.0,1902333.0,2017,2018-02-10 03:50:01.000000 UTC,41.887338112,-87.624551258,"(41.887338112, -87.624551258)"
10978711,JA303747,2017-06-12 02:15:00.000000 UTC,0000X E WASHINGTON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1176665.0,1900827.0,2017,2018-02-10 03:50:01.000000 UTC,41.883218715,-87.626730375,"(41.883218715, -87.626730375)"
11070369,JA409757,2017-08-28 05:30:00.000000 UTC,001XX N WABASH AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,32,06,1176791.0,1901351.0,2017,2018-02-10 03:50:01.000000 UTC,41.884653752,-87.626251847,"(41.884653752, -87.626251847)"
9416610,HW560033,2013-12-05 04:00:00.000000 UTC,0000X E LAKE ST,0810,THEFT,OVER $500,APARTMENT,false,false,111,1,42,32,06,1176931.0,1901744.0,2013,2018-02-10 03:50:01.000000 UTC,41.885728999,-87.625725853,"(41.885728999, -87.625725853)"
1430779,G153843,2001-03-17 04:30:00.000000 UTC,003XX S CLINTON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,,,06,1172816.0,1898882.0,2001,2015-08-17 03:03:40.000000 UTC,41.877967604,-87.640921621,"(41.877967604, -87.640921621)"
1478216,G215701,2001-04-13 07:00:00.000000 UTC,007XX W MONROE ST,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1171676.0,1899842.0,2001,2015-08-17 03:03:40.000000 UTC,41.88062707,-87.645079125,"(41.88062707, -87.645079125)"
1557011,G315386,2001-05-31 05:30:00.000000 UTC,005XX W MADISON ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1173120.0,1900351.0,2001,2015-08-17 03:03:40.000000 UTC,41.881991899,-87.639761826,"(41.881991899, -87.639761826)"
1550143,G307023,2001-05-27 06:30:00.000000 UTC,001XX S DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,,,06,1171998.0,1899470.0,2001,2015-08-17 03:03:40.000000 UTC,41.879599185,-87.643907752,"(41.879599185, -87.643907752)"
4569132,HM158917,2006-02-02 06:00:00.000000 UTC,0000X S WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,2,32,06,1173872.0,1900123.0,2006,2018-02-10 03:50:01.000000 UTC,41.881349543,-87.637007309,"(41.881349543, -87.637007309)"
5559197,HN367160,2007-05-26 04:30:00.000000 UTC,003XX W LAKE ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1174197.0,1901725.0,2007,2018-02-28 03:56:25.000000 UTC,41.885738286,-87.63576612,"(41.885738286, -87.63576612)"
12708906,JF254256,2022-05-24 05:00:00.000000 UTC,0000X W WACKER DR,0810,THEFT,OVER $500,HOTEL / MOTEL,false,false,111,1,42,32,06,1176210.0,1902134.0,2022,2023-01-03 03:40:27.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
6465585,HP544587,2008-08-30 02:00:00.000000 UTC,0000X N CANAL ST,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,28,06,1173137.0,1900450.0,2008,2018-02-28 03:56:25.000000 UTC,41.882263185,-87.639696465,"(41.882263185, -87.639696465)"
8133336,HT367933,2011-06-26 09:30:00.000000 UTC,007XX W MONROE ST,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1171877.0,1899807.0,2011,2018-02-10 03:50:01.000000 UTC,41.880526602,-87.644342108,"(41.880526602, -87.644342108)"
8299338,HT531929,2011-10-07 03:30:00.000000 UTC,002XX S WACKER DR,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,2,32,06,1173899.0,1899160.0,2011,2016-02-04 06:33:39.000000 UTC,41.87870641,-87.63693686,"(41.87870641, -87.63693686)"
8219664,HT453613,2011-08-15 05:00:00.000000 UTC,001XX S WACKER DR,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,2,32,06,1173889.0,1899510.0,2011,2018-02-10 03:50:01.000000 UTC,41.879667054,-87.63696315,"(41.879667054, -87.63696315)"
8271008,HT504137,2011-09-19 12:00:00.000000 UTC,002XX S WACKER DR,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,2,32,06,1173899.0,1899160.0,2011,2018-02-10 03:50:01.000000 UTC,41.87870641,-87.63693686,"(41.87870641, -87.63693686)"
11145700,JA506757,2017-11-09 03:15:00.000000 UTC,0000X W WACKER DR,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,false,false,111,1,42,32,06,1176020.0,1902133.0,2017,2018-02-10 03:50:01.000000 UTC,41.886817001,-87.629059469,"(41.886817001, -87.629059469)"
11243254,JB168685,2018-02-28 12:00:00.000000 UTC,0000X W LOWER WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1176210.0,1902134.0,2018,2018-05-04 03:51:04.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
11734976,JC321107,2019-06-25 08:30:00.000000 UTC,0000X W WASHINGTON ST,0810,THEFT,OVER $500,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,06,1175800.0,1900817.0,2019,2019-07-02 03:43:32.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
11742323,JC330237,2019-07-01 01:55:00.000000 UTC,0000X W RANDOLPH ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1176068.0,1901284.0,2019,2019-07-19 03:40:03.000000 UTC,41.884486217,-87.628908795,"(41.884486217, -87.628908795)"
3638665,HK733445,2004-11-05 07:35:32.000000 UTC,005XX W JACKSON BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1173084.0,1898910.0,2004,2018-02-28 03:56:25.000000 UTC,41.878038501,-87.639936767,"(41.878038501, -87.639936767)"
1762905,G578108,2001-09-26 01:45:00.000000 UTC,001XX S WACKER DR,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,,,06,1173840.0,1899833.0,2001,2015-08-17 03:03:40.000000 UTC,41.880554477,-87.637133449,"(41.880554477, -87.637133449)"
1689284,G482330,2001-08-14 06:20:00.000000 UTC,001XX N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,,,06,1172261.0,1901302.0,2001,2015-08-17 03:03:40.000000 UTC,41.884620511,-87.642887943,"(41.884620511, -87.642887943)"
3080611,HJ804918,2003-12-08 06:31:56.000000 UTC,001XX N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1172312.0,1900947.0,2003,2018-02-28 03:56:25.000000 UTC,41.883645243,-87.642711157,"(41.883645243, -87.642711157)"
3236469,HK258052,2004-03-23 09:00:00.000000 UTC,003XX S WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,2,32,06,1173916.0,1898816.0,2004,2018-02-28 03:56:25.000000 UTC,41.877762073,-87.63688469,"(41.877762073, -87.63688469)"
2277117,HH560217,2002-08-05 09:05:00.000000 UTC,0000X S WACKER DR,0810,THEFT,OVER $500,OTHER,false,false,111,1,2,32,06,1173874.0,1900074.0,2002,2018-02-10 03:50:01.000000 UTC,41.88121504,-87.637001425,"(41.88121504, -87.637001425)"
2373546,HH681056,2002-09-29 12:00:00.000000 UTC,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1172543.0,1899823.0,2002,2018-02-28 03:56:25.000000 UTC,41.88055581,-87.641896166,"(41.88055581, -87.641896166)"
13036388,JG216547,2023-04-09 12:30:00.000000 UTC,0000X E WACKER PL,0810,THEFT,OVER $500,HOTEL / MOTEL,false,false,111,1,42,32,06,1177036.0,1902140.0,2023,2023-08-19 03:40:26.000000 UTC,41.886813267,-87.625328278,"(41.886813267, -87.625328278)"
6699641,HR114531,2009-01-09 07:30:00.000000 UTC,003XX W RANDOLPH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,06,1174208.0,1901261.0,2009,2018-02-28 03:56:25.000000 UTC,41.884464797,-87.635739578,"(41.884464797, -87.635739578)"
6666079,HP739508,2008-12-17 11:45:00.000000 UTC,001XX N CLINTON ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,111,1,42,28,06,1172697.0,1901403.0,2008,2018-02-28 03:56:25.000000 UTC,41.884888025,-87.641283913,"(41.884888025, -87.641283913)"
11517725,JB530000,2018-11-26 07:50:00.000000 UTC,0000X W RANDOLPH ST,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,32,06,1176102.0,1901284.0,2018,2018-12-03 04:17:15.000000 UTC,41.884485451,-87.628783943,"(41.884485451, -87.628783943)"
3852330,HL222750,2005-03-08 11:30:00.000000 UTC,001XX N WACKER DR,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,false,false,111,1,42,32,06,1173852.0,1900960.0,2005,2018-02-28 03:56:25.000000 UTC,41.883646768,-87.637055812,"(41.883646768, -87.637055812)"
10576758,HZ325446,2016-06-27 11:00:00.000000 UTC,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1177258.0,1901852.0,2016,2018-02-10 03:50:01.000000 UTC,41.886017951,-87.624521781,"(41.886017951, -87.624521781)"
11976733,JD146132,2020-02-09 09:30:00.000000 UTC,003XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,32,06,1177248.0,1902266.0,2020,2020-02-16 03:43:38.000000 UTC,41.887154215,-87.624545946,"(41.887154215, -87.624545946)"
3178735,HK182946,2004-02-14 02:01:22.000000 UTC,004XX W MADISON ST,0810,THEFT,OVER $500,DRUG STORE,true,false,111,1,42,28,06,1173505.0,1900319.0,2004,2018-02-28 03:56:25.000000 UTC,41.881895543,-87.638349075,"(41.881895543, -87.638349075)"
3374054,HK420150,2004-06-09 11:00:00.000000 UTC,003XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1173190.0,1898749.0,2004,2018-02-28 03:56:25.000000 UTC,41.877594356,-87.639552342,"(41.877594356, -87.639552342)"
1769788,G587884,2001-09-28 01:50:00.000000 UTC,001XX S WACKER DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1173840.0,1899833.0,2001,2015-08-17 03:03:40.000000 UTC,41.880554477,-87.637133449,"(41.880554477, -87.637133449)"
1766383,G582205,2001-09-26 07:15:00.000000 UTC,005XX W JACKSON BL,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1172634.0,1898940.0,2001,2015-08-17 03:03:40.000000 UTC,41.878130787,-87.641588159,"(41.878130787, -87.641588159)"
1801708,G626159,2001-10-17 08:30:00.000000 UTC,003XX W RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1174226.0,1901301.0,2001,2015-08-17 03:03:40.000000 UTC,41.884574157,-87.635672286,"(41.884574157, -87.635672286)"
1897659,G752979,2001-12-16 11:30:00.000000 UTC,002XX S CANAL ST,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1173137.0,1899241.0,2001,2015-08-17 03:03:40.000000 UTC,41.878945611,-87.639732344,"(41.878945611, -87.639732344)"
3260661,HK282930,2004-04-05 05:45:00.000000 UTC,005XX W VAN BUREN ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,111,1,2,28,06,1172678.0,1898436.0,2004,2018-02-28 03:56:25.000000 UTC,41.876746804,-87.64144152,"(41.876746804, -87.64144152)"
7592451,HS395079,2010-07-04 12:30:00.000000 UTC,002XX S CANAL ST,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,2,28,06,1173177.0,1899236.0,2010,2018-02-10 03:50:01.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
2680268,HJ299867,2003-04-14 09:00:00.000000 UTC,005XX W ADAMS ST,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1173069.0,1899373.0,2003,2018-02-28 03:56:25.000000 UTC,41.879309336,-87.639978109,"(41.879309336, -87.639978109)"
6678373,HP755498,2008-12-27 11:30:00.000000 UTC,001XX S WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,2,32,06,,,2008,2015-08-17 03:03:40.000000 UTC,,,
6932289,HR335745,2009-05-22 08:00:00.000000 UTC,003XX S CLINTON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1172783.0,1898692.0,2009,2016-02-04 06:33:39.000000 UTC,41.877446962,-87.641048415,"(41.877446962, -87.641048415)"
6082511,HP182059,2008-02-18 06:15:00.000000 UTC,001XX N JEFFERSON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,28,06,1172312.0,1900935.0,2008,2018-02-28 03:56:25.000000 UTC,41.883612314,-87.642711511,"(41.883612314, -87.642711511)"
6139675,HN741954,2007-11-12 09:00:00.000000 UTC,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1173053.0,1899838.0,2007,2018-02-10 03:50:01.000000 UTC,41.88058568,-87.640023065,"(41.88058568, -87.640023065)"
5970488,HN766581,2007-12-18 05:45:00.000000 UTC,007XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1171735.0,1899804.0,2007,2018-02-28 03:56:25.000000 UTC,41.880521497,-87.644863603,"(41.880521497, -87.644863603)"
7037991,HR444651,2009-07-23 02:00:00.000000 UTC,001XX N WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1173911.0,1901340.0,2009,2018-02-10 03:50:01.000000 UTC,41.884688197,-87.636827836,"(41.884688197, -87.636827836)"
8692444,HV368018,2012-07-05 02:00:00.000000 UTC,002XX N GARLAND CT,0810,THEFT,OVER $500,ALLEY,true,false,111,1,42,32,06,1177044.0,1902006.0,2012,2016-02-04 06:33:39.000000 UTC,41.886445383,-87.625302961,"(41.886445383, -87.625302961)"
3945875,HL317051,2005-04-25 12:00:00.000000 UTC,006XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1172228.0,1898889.0,2005,2018-02-28 03:56:25.000000 UTC,41.87799981,-87.64308039,"(41.87799981, -87.64308039)"
6013804,HP119296,2008-01-11 02:55:00.000000 UTC,001XX S DESPLAINES ST,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1171949.0,1899751.0,2008,2018-02-28 03:56:25.000000 UTC,41.880371348,-87.644079385,"(41.880371348, -87.644079385)"
12123250,JD317127,2020-07-31 10:15:00.000000 UTC,002XX N WABASH AVE,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,111,1,42,32,06,1176777.0,1901808.0,2020,2020-08-07 03:42:19.000000 UTC,41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
12407239,JE281809,2021-06-27 02:30:00.000000 UTC,0000X E RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,06,1176904.0,1901295.0,2021,2021-07-04 03:40:07.000000 UTC,41.884497529,-87.625838595,"(41.884497529, -87.625838595)"
7986066,HT217709,2011-03-24 05:17:00.000000 UTC,001XX N JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1172312.0,1900935.0,2011,2018-02-10 03:50:01.000000 UTC,41.883612314,-87.642711511,"(41.883612314, -87.642711511)"
9787967,HX437463,2014-09-21 02:00:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,111,1,42,32,06,1176330.0,1901657.0,2014,2018-02-10 03:50:01.000000 UTC,41.885503844,-87.627935448,"(41.885503844, -87.627935448)"
9862006,HX511457,2014-11-17 07:15:00.000000 UTC,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,CTA STATION,false,false,111,1,42,32,06,1176800.0,1900945.0,2014,2016-02-04 06:33:39.000000 UTC,41.883539463,-87.626231082,"(41.883539463, -87.626231082)"
10914115,JA227592,2017-04-16 09:37:00.000000 UTC,0000X E WACKER DR,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,06,1176971.0,1902537.0,2017,2018-02-10 03:50:01.000000 UTC,41.887904127,-87.625554948,"(41.887904127, -87.625554948)"
1449443,G173383,2001-03-26 12:00:00.000000 UTC,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,OTHER,false,false,111,1,,,06,1173975.0,1900343.0,2001,2015-08-17 03:03:40.000000 UTC,41.881950943,-87.636622543,"(41.881950943, -87.636622543)"
4155001,HL485898,2005-07-14 06:00:00.000000 UTC,005XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,2,28,06,1172566.0,1898899.0,2005,2018-02-28 03:56:25.000000 UTC,41.878019784,-87.64183905,"(41.878019784, -87.64183905)"
5277604,HN146501,2007-01-26 10:00:00.000000 UTC,005XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,28,06,1172571.0,1900778.0,2007,2018-02-28 03:56:25.000000 UTC,41.883175772,-87.641765096,"(41.883175772, -87.641765096)"
5246288,HN124444,2007-01-14 03:00:00.000000 UTC,001XX N JEFFERSON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1172313.0,1900889.0,2007,2018-02-10 03:50:01.000000 UTC,41.883486065,-87.642709199,"(41.883486065, -87.642709199)"
2007642,HH208686,2002-02-25 03:30:00.000000 UTC,006XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,111,1,,,06,1171754.0,1901225.0,2002,2018-02-28 03:56:25.000000 UTC,41.884420397,-87.644751972,"(41.884420397, -87.644751972)"
12396618,JE268646,2021-03-29 04:30:00.000000 UTC,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,111,1,42,32,06,1176931.0,1901744.0,2021,2021-06-25 03:39:32.000000 UTC,41.885728999,-87.625725853,"(41.885728999, -87.625725853)"
12514000,JE412131,2021-10-16 03:00:00.000000 UTC,0000X W RANDOLPH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,32,06,1176124.0,1901285.0,2021,2021-10-23 03:40:25.000000 UTC,41.884487699,-87.628703127,"(41.884487699, -87.628703127)"
6293150,HP382942,2008-06-07 11:00:00.000000 UTC,005XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,42,28,06,1173063.0,1900784.0,2008,2018-02-28 03:56:25.000000 UTC,41.883181343,-87.639958282,"(41.883181343, -87.639958282)"
6357681,HP442566,2008-07-09 05:00:00.000000 UTC,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,42,32,06,1173863.0,1900534.0,2008,2018-02-28 03:56:25.000000 UTC,41.882477553,-87.637028112,"(41.882477553, -87.637028112)"
11583389,JC137552,2019-02-02 12:25:00.000000 UTC,0000X E RANDOLPH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,111,1,42,32,06,1176550.0,1901291.0,2019,2019-02-09 04:19:07.000000 UTC,41.884494554,-87.627138636,"(41.884494554, -87.627138636)"
11488169,JB490782,2018-10-24 10:00:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,111,1,42,32,06,1176192.0,1900823.0,2018,2018-10-31 04:17:26.000000 UTC,41.883218413,-87.62846736,"(41.883218413, -87.62846736)"
8024885,HT255122,2011-03-18 10:00:00.000000 UTC,002XX S CANAL ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,2,28,06,1173179.0,1899165.0,2011,2018-02-10 03:50:01.000000 UTC,41.878736131,-87.639580384,"(41.878736131, -87.639580384)"
8168361,HT403336,2011-07-13 04:30:00.000000 UTC,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,28,06,1173039.0,1900311.0,2011,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
8190584,HT418922,2011-07-27 06:00:00.000000 UTC,002XX S CANAL ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,2,28,06,1173177.0,1899236.0,2011,2018-02-10 03:50:01.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
8268550,HT479451,2011-09-03 06:00:00.000000 UTC,001XX S JEFFERSON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1172351.0,1899683.0,2011,2018-02-10 03:50:01.000000 UTC,41.880175883,-87.642605304,"(41.880175883, -87.642605304)"
3509691,HK586792,2004-08-27 12:30:00.000000 UTC,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,32,06,1174297.0,1901591.0,2004,2018-02-28 03:56:25.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
3460065,HK070115,2004-07-22 07:00:00.000000 UTC,006XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,2,28,06,1172291.0,1898426.0,2004,2018-02-28 03:56:25.000000 UTC,41.876727916,-87.642862748,"(41.876727916, -87.642862748)"
10062976,HY251357,2015-05-07 02:00:00.000000 UTC,0000X E WASHINGTON ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,111,1,42,32,06,1177144.0,1900833.0,2015,2018-02-10 03:50:01.000000 UTC,41.883224344,-87.624971297,"(41.883224344, -87.624971297)"
11090051,JA434544,2017-09-17 01:00:00.000000 UTC,0000X E LOWER WACKER DR,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,32,06,1176659.0,1902168.0,2017,2018-02-10 03:50:01.000000 UTC,41.886898628,-87.62671186,"(41.886898628, -87.62671186)"
9116461,HW261461,2013-05-05 03:15:00.000000 UTC,002XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,111,1,42,32,06,1176327.0,1901797.0,2013,2018-02-10 03:50:01.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
9189641,HW334404,2013-06-23 04:15:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,111,1,42,32,06,1176352.0,1900918.0,2013,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
9041660,HW187421,2013-03-11 09:15:00.000000 UTC,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,111,1,42,32,06,1176916.0,1901744.0,2013,2018-02-10 03:50:01.000000 UTC,41.885729338,-87.625780935,"(41.885729338, -87.625780935)"
2772475,HJ418629,2003-06-09 04:00:00.000000 UTC,001XX N CANAL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,111,1,42,28,06,1173108.0,1900956.0,2003,2018-02-28 03:56:25.000000 UTC,41.883652324,-87.639787936,"(41.883652324, -87.639787936)"
2893884,HJ567115,2003-08-06 07:00:00.000000 UTC,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,OTHER,false,false,111,1,42,32,06,1173926.0,1900722.0,2003,2018-02-28 03:56:25.000000 UTC,41.882992034,-87.636791174,"(41.882992034, -87.636791174)"
2974704,HJ669833,2003-10-03 02:15:00.000000 UTC,007XX W MONROE ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,2,28,06,1171798.0,1899805.0,2003,2018-02-28 03:56:25.000000 UTC,41.880522854,-87.644632246,"(41.880522854, -87.644632246)"
